Name,MapDate,DSCI
Arkansas,20190326,0
Arkansas,20190402,0
Arkansas,20190409,0
Arkansas,20190416,0
Arkansas,20190423,0
Arkansas,20190430,0
Arkansas,20190507,0
Arkansas,20190514,0
Arkansas,20190521,0
Arkansas,20190528,0
Arkansas,20190604,0
Arkansas,20190611,0
Arkansas,20190618,0
Arkansas,20190625,0
Arkansas,20190702,0
Arkansas,20190709,0
Arkansas,20190716,0
Arkansas,20190723,0
Arkansas,20190730,0
Arkansas,20190806,0
Arkansas,20190813,0
Arkansas,20190820,2
Arkansas,20190827,7
Arkansas,20190903,7
Arkansas,20190910,18
Arkansas,20190917,54
Arkansas,20190924,55
Arkansas,20191001,63
Arkansas,20191008,43
Arkansas,20191015,43
Arkansas,20191022,25
Arkansas,20191029,13
Arkansas,20191105,5
Arkansas,20191112,5
Arkansas,20191119,8
Arkansas,20191126,7
Arkansas,20191203,8
Arkansas,20191210,13
Arkansas,20191217,18
Arkansas,20191224,18
Arkansas,20191231,18
Arkansas,20200107,20
Arkansas,20200114,9
Arkansas,20200121,9
Arkansas,20200128,7
Arkansas,20200204,6
Arkansas,20200211,0
Arkansas,20200218,0
Arkansas,20200225,0
Arkansas,20200303,0
Arkansas,20200310,0
Arkansas,20200317,0
Arkansas,20200324,0
Arkansas,20200331,0
Arkansas,20200407,0
Arkansas,20200414,0
Arkansas,20200421,0
Arkansas,20200428,0
Arkansas,20200505,0
Arkansas,20200512,0
Arkansas,20200519,0
Arkansas,20200526,0
Arkansas,20200602,0
Arkansas,20200609,0
Arkansas,20200616,0
Arkansas,20200623,2
Arkansas,20200630,6
Arkansas,20200707,3
Arkansas,20200714,6
Arkansas,20200721,18
Arkansas,20200728,23
Arkansas,20200804,8
Arkansas,20200811,18
Arkansas,20200818,10
Arkansas,20200825,10
Arkansas,20200901,2
Arkansas,20200908,3
Arkansas,20200915,5
Arkansas,20200922,6
Arkansas,20200929,5
Arkansas,20201006,5
Arkansas,20201013,11
Arkansas,20201020,16
Arkansas,20201027,3
Arkansas,20201103,0
Arkansas,20201110,5
Arkansas,20201117,18
Arkansas,20201124,55
Arkansas,20201201,51
Arkansas,20201208,58
Arkansas,20201215,53
Arkansas,20201222,57
Arkansas,20201229,90
Arkansas,20210105,17
Arkansas,20210112,12
Arkansas,20210119,20
Arkansas,20210126,6
Arkansas,20210202,10
Arkansas,20210209,13
Arkansas,20210216,13
Arkansas,20210223,13
Arkansas,20210302,9
Arkansas,20210309,16
Arkansas,20210316,0
Arkansas,20210323,0
Arkansas,20210330,0
Arkansas,20210406,3
Arkansas,20210413,2
Arkansas,20210420,1
Arkansas,20210427,1
Arkansas,20210504,0
Arkansas,20210511,0
Arkansas,20210518,0
Arkansas,20210525,0
Arkansas,20210601,0
Arkansas,20210608,0
Arkansas,20210615,0
Arkansas,20210622,0
Arkansas,20210629,0
Arkansas,20210706,0
Arkansas,20210713,0
California,20141230,403
California,20150106,403
California,20150113,409
California,20150120,409
California,20150127,410
California,20150203,409
California,20150210,399
California,20150217,400
California,20150224,399
California,20150303,399
California,20150310,399
California,20150317,399
California,20150324,399
California,20150331,399
California,20150407,402
California,20150414,402
California,20150421,405
California,20150428,405
California,20150505,405
California,20150512,405
California,20150519,405
California,20150526,406
California,20150602,409
California,20150609,410
California,20150616,411
California,20150623,411
California,20150630,411
California,20150707,411
California,20150714,410
California,20150721,409
California,20150728,409
California,20150804,409
California,20150811,407
California,20150818,407
California,20150825,407
California,20150901,407
California,20150908,407
California,20150915,407
California,20150922,407
California,20150929,407
California,20151006,407
California,20151013,407
California,20151020,407
California,20151027,407
California,20151103,405
California,20151110,405
California,20151117,405
California,20151124,405
California,20151201,405
California,20151208,403
California,20151215,402
California,20151222,402
California,20151229,399
California,20160105,399
California,20160112,397
California,20160119,394
California,20160126,386
California,20160202,385
California,20160209,376
California,20160216,376
California,20160223,375
California,20160301,377
California,20160308,380
California,20160315,357
California,20160322,353
California,20160329,350
California,20160405,348
California,20160412,348
California,20160419,330
California,20160426,330
California,20160503,330
California,20160510,327
California,20160517,308
California,20160524,306
California,20160531,301
California,20160607,303
California,20160614,306
California,20160621,306
California,20160628,306
California,20160705,306
California,20160712,306
California,20160719,306
California,20160726,306
California,20160802,306
California,20160809,306
California,20160816,306
California,20160823,306
California,20160830,306
California,20160906,306
California,20160913,310
California,20160920,310
California,20160927,310
California,20161004,310
California,20161011,310
California,20161018,299
California,20161025,298
California,20161101,288
California,20161108,285
California,20161115,285
California,20161122,285
California,20161129,285
California,20161206,285
California,20161213,285
California,20161220,275
California,20161227,268
California,20170103,260
California,20170110,203
California,20170117,193
California,20170124,141
California,20170131,134
California,20170207,117
California,20170214,88
California,20170221,59
California,20170228,38
California,20170307,33
California,20170314,33
California,20170321,33
California,20170328,33
California,20170404,33
California,20170411,33
California,20170418,33
California,20170425,33
California,20170502,33
California,20170509,33
California,20170516,33
California,20170523,33
California,20170530,33
California,20170606,33
California,20170613,33
California,20170620,33
California,20170627,33
California,20170704,33
California,20170711,33
California,20170718,34
California,20170725,34
California,20170801,31
California,20170808,31
California,20170815,30
California,20170822,30
California,20170829,30
California,20170905,30
California,20170912,30
California,20170919,30
California,20170926,30
California,20171003,30
California,20171010,30
California,20171017,30
California,20171024,30
California,20171031,30
California,20171107,30
California,20171114,34
California,20171121,34
California,20171128,39
California,20171205,45
California,20171212,54
California,20171219,57
California,20171226,57
California,20180102,57
California,20180109,59
California,20180116,59
California,20180123,67
California,20180130,122
California,20180206,134
California,20180213,147
California,20180220,159
California,20180227,159
California,20180306,162
California,20180313,159
California,20180320,159
California,20180327,133
California,20180403,133
California,20180410,119
California,20180417,119
California,20180424,119
California,20180501,120
California,20180508,120
California,20180515,130
California,20180522,130
California,20180529,130
California,20180605,130
California,20180612,130
California,20180619,130
California,20180626,153
California,20180703,153
California,20180710,153
California,20180717,153
California,20180724,154
California,20180731,155
California,20180807,155
California,20180814,157
California,20180821,157
California,20180828,158
California,20180904,159
California,20180911,164
California,20180918,164
California,20180925,164
California,20181002,164
California,20181009,160
California,20181016,158
California,20181023,155
California,20181030,155
California,20181106,173
California,20181113,174
California,20181120,200
California,20181127,206
California,20181204,194
California,20181211,186
California,20181218,186
California,20181225,186
California,20190101,184
California,20190108,183
California,20190115,174
California,20190122,169
California,20190129,102
California,20190205,78
California,20190212,75
California,20190219,38
California,20190226,15
California,20190305,11
California,20190312,7
California,20190319,7
California,20190326,7
California,20190402,7
California,20190409,6
California,20190416,6
California,20190423,6
California,20190430,6
California,20190507,6
California,20190514,6
California,20190521,6
California,20190528,6
California,20190604,4
California,20190611,4
California,20190618,4
California,20190625,4
California,20190702,4
California,20190709,4
California,20190716,4
California,20190723,4
California,20190730,4
California,20190806,4
California,20190813,6
California,20190820,7
California,20190827,10
California,20190903,10
California,20190910,10
California,20190917,12
California,20190924,12
California,20191001,7
California,20191008,7
California,20191015,17
California,20191022,20
California,20191029,20
California,20191105,20
California,20191112,85
California,20191119,85
California,20191126,94
California,20191203,85
California,20191210,4
California,20191217,4
California,20191224,4
California,20191231,4
California,20200107,4
California,20200114,4
California,20200121,4
California,20200128,34
California,20200204,34
California,20200211,56
California,20200218,70
California,20200225,93
California,20200303,104
California,20200310,127
California,20200317,124
California,20200324,117
California,20200331,120
California,20200407,112
California,20200414,107
California,20200421,118
California,20200428,124
California,20200505,125
California,20200512,129
California,20200519,129
California,20200526,129
California,20200602,129
California,20200609,128
California,20200616,128
California,20200623,128
California,20200630,128
California,20200707,128
California,20200714,132
California,20200721,132
California,20200728,135
California,20200804,141
California,20200811,141
California,20200818,158
California,20200825,169
California,20200901,169
California,20200908,170
California,20200915,190
California,20200922,190
California,20200929,201
California,20201006,200
California,20201013,200
California,20201020,200
California,20201027,200
California,20201103,200
California,20201110,213
California,20201117,212
California,20201124,239
California,20201201,239
California,20201208,283
California,20201215,304
California,20201222,304
California,20201229,304
California,20210105,305
California,20210112,315
California,20210119,314
California,20210126,314
California,20210202,280
California,20210209,277
California,20210216,276
California,20210223,274
California,20210302,280
California,20210309,282
California,20210316,282
California,20210323,291
California,20210330,291
California,20210406,302
California,20210413,314
California,20210420,337
California,20210427,344
California,20210504,369
California,20210511,381
California,20210518,384
California,20210525,395
California,20210601,395
California,20210608,413
California,20210615,414
California,20210622,413
California,20210629,413
California,20210706,413
California,20210713,414
Colorado,20141230,64
Colorado,20150106,64
Colorado,20150113,64
Colorado,20150120,64
Colorado,20150127,82
Colorado,20150203,97
Colorado,20150210,97
Colorado,20150217,127
Colorado,20150224,127
Colorado,20150303,127
Colorado,20150310,127
Colorado,20150317,127
Colorado,20150324,141
Colorado,20150331,159
Colorado,20150407,166
Colorado,20150414,166
Colorado,20150421,150
Colorado,20150428,145
Colorado,20150505,140
Colorado,20150512,127
Colorado,20150519,103
Colorado,20150526,59
Colorado,20150602,56
Colorado,20150609,43
Colorado,20150616,26
Colorado,20150623,26
Colorado,20150630,26
Colorado,20150707,26
Colorado,20150714,2
Colorado,20150721,2
Colorado,20150728,2
Colorado,20150804,2
Colorado,20150811,2
Colorado,20150818,2
Colorado,20150825,2
Colorado,20150901,3
Colorado,20150908,10
Colorado,20150915,11
Colorado,20150922,26
Colorado,20150929,29
Colorado,20151006,29
Colorado,20151013,34
Colorado,20151020,46
Colorado,20151027,32
Colorado,20151103,29
Colorado,20151110,20
Colorado,20151117,18
Colorado,20151124,17
Colorado,20151201,16
Colorado,20151208,16
Colorado,20151215,12
Colorado,20151222,12
Colorado,20151229,10
Colorado,20160105,10
Colorado,20160112,10
Colorado,20160119,10
Colorado,20160126,10
Colorado,20160202,10
Colorado,20160209,7
Colorado,20160216,7
Colorado,20160223,7
Colorado,20160301,9
Colorado,20160308,14
Colorado,20160315,28
Colorado,20160322,34
Colorado,20160329,36
Colorado,20160405,36
Colorado,20160412,38
Colorado,20160419,27
Colorado,20160426,27
Colorado,20160503,7
Colorado,20160510,5
Colorado,20160517,5
Colorado,20160524,4
Colorado,20160531,4
Colorado,20160607,4
Colorado,20160614,4
Colorado,20160621,5
Colorado,20160628,5
Colorado,20160705,5
Colorado,20160712,7
Colorado,20160719,19
Colorado,20160726,19
Colorado,20160802,19
Colorado,20160809,27
Colorado,20160816,30
Colorado,20160823,35
Colorado,20160830,24
Colorado,20160906,24
Colorado,20160913,30
Colorado,20160920,30
Colorado,20160927,32
Colorado,20161004,27
Colorado,20161011,27
Colorado,20161018,52
Colorado,20161025,70
Colorado,20161101,115
Colorado,20161108,129
Colorado,20161115,136
Colorado,20161122,136
Colorado,20161129,136
Colorado,20161206,139
Colorado,20161213,140
Colorado,20161220,140
Colorado,20161227,108
Colorado,20170103,108
Colorado,20170110,93
Colorado,20170117,92
Colorado,20170124,92
Colorado,20170131,89
Colorado,20170207,89
Colorado,20170214,91
Colorado,20170221,91
Colorado,20170228,91
Colorado,20170307,91
Colorado,20170314,98
Colorado,20170321,99
Colorado,20170328,77
Colorado,20170404,73
Colorado,20170411,68
Colorado,20170418,66
Colorado,20170425,44
Colorado,20170502,20
Colorado,20170509,15
Colorado,20170516,19
Colorado,20170523,6
Colorado,20170530,6
Colorado,20170606,6
Colorado,20170613,6
Colorado,20170620,6
Colorado,20170627,6
Colorado,20170704,14
Colorado,20170711,33
Colorado,20170718,36
Colorado,20170725,40
Colorado,20170801,21
Colorado,20170808,17
Colorado,20170815,15
Colorado,20170822,16
Colorado,20170829,19
Colorado,20170905,36
Colorado,20170912,39
Colorado,20170919,39
Colorado,20170926,36
Colorado,20171003,33
Colorado,20171010,22
Colorado,20171017,29
Colorado,20171024,30
Colorado,20171031,30
Colorado,20171107,30
Colorado,20171114,30
Colorado,20171121,39
Colorado,20171128,46
Colorado,20171205,49
Colorado,20171212,105
Colorado,20171219,120
Colorado,20171226,121
Colorado,20180102,134
Colorado,20180109,197
Colorado,20180116,199
Colorado,20180123,205
Colorado,20180130,205
Colorado,20180206,203
Colorado,20180213,196
Colorado,20180220,204
Colorado,20180227,202
Colorado,20180306,216
Colorado,20180313,221
Colorado,20180320,235
Colorado,20180327,233
Colorado,20180403,239
Colorado,20180410,235
Colorado,20180417,235
Colorado,20180424,238
Colorado,20180501,239
Colorado,20180508,240
Colorado,20180515,235
Colorado,20180522,236
Colorado,20180529,231
Colorado,20180605,233
Colorado,20180612,241
Colorado,20180619,238
Colorado,20180626,243
Colorado,20180703,244
Colorado,20180710,274
Colorado,20180717,273
Colorado,20180724,270
Colorado,20180731,279
Colorado,20180807,266
Colorado,20180814,277
Colorado,20180821,276
Colorado,20180828,272
Colorado,20180904,269
Colorado,20180911,269
Colorado,20180918,276
Colorado,20180925,287
Colorado,20181002,287
Colorado,20181009,268
Colorado,20181016,263
Colorado,20181023,263
Colorado,20181030,258
Colorado,20181106,254
Colorado,20181113,252
Colorado,20181120,251
Colorado,20181127,251
Colorado,20181204,242
Colorado,20181211,242
Colorado,20181218,242
Colorado,20181225,244
Colorado,20190101,242
Colorado,20190108,246
Colorado,20190115,241
Colorado,20190122,220
Colorado,20190129,216
Colorado,20190205,225
Colorado,20190212,221
Colorado,20190219,209
Colorado,20190226,187
Colorado,20190305,160
Colorado,20190312,115
Colorado,20190319,53
Colorado,20190326,30
Colorado,20190402,27
Colorado,20190409,27
Colorado,20190416,27
Colorado,20190423,23
Colorado,20190430,16
Colorado,20190507,16
Colorado,20190514,11
Colorado,20190521,0
Colorado,20190528,0
Colorado,20190604,0
Colorado,20190611,0
Colorado,20190618,0
Colorado,20190625,0
Colorado,20190702,0
Colorado,20190709,0
Colorado,20190716,0
Colorado,20190723,3
Colorado,20190730,5
Colorado,20190806,5
Colorado,20190813,7
Colorado,20190820,7
Colorado,20190827,22
Colorado,20190903,44
Colorado,20190910,56
Colorado,20190917,56
Colorado,20190924,77
Colorado,20191001,97
Colorado,20191008,123
Colorado,20191015,123
Colorado,20191022,177
Colorado,20191029,167
Colorado,20191105,167
Colorado,20191112,161
Colorado,20191119,167
Colorado,20191126,170
Colorado,20191203,158
Colorado,20191210,158
Colorado,20191217,140
Colorado,20191224,140
Colorado,20191231,140
Colorado,20200107,133
Colorado,20200114,133
Colorado,20200121,143
Colorado,20200128,132
Colorado,20200204,132
Colorado,20200211,119
Colorado,20200218,118
Colorado,20200225,116
Colorado,20200303,119
Colorado,20200310,120
Colorado,20200317,120
Colorado,20200324,119
Colorado,20200331,118
Colorado,20200407,118
Colorado,20200414,133
Colorado,20200421,149
Colorado,20200428,165
Colorado,20200505,190
Colorado,20200512,203
Colorado,20200519,206
Colorado,20200526,203
Colorado,20200602,207
Colorado,20200609,215
Colorado,20200616,236
Colorado,20200623,240
Colorado,20200630,244
Colorado,20200707,243
Colorado,20200714,260
Colorado,20200721,263
Colorado,20200728,269
Colorado,20200804,271
Colorado,20200811,279
Colorado,20200818,299
Colorado,20200825,328
Colorado,20200901,328
Colorado,20200908,346
Colorado,20200915,338
Colorado,20200922,337
Colorado,20200929,344
Colorado,20201006,366
Colorado,20201013,373
Colorado,20201020,397
Colorado,20201027,395
Colorado,20201103,392
Colorado,20201110,392
Colorado,20201117,395
Colorado,20201124,396
Colorado,20201201,395
Colorado,20201208,397
Colorado,20201215,398
Colorado,20201222,398
Colorado,20201229,398
Colorado,20210105,398
Colorado,20210112,392
Colorado,20210119,392
Colorado,20210126,389
Colorado,20210202,386
Colorado,20210209,385
Colorado,20210216,367
Colorado,20210223,360
Colorado,20210302,360
Colorado,20210309,360
Colorado,20210316,321
Colorado,20210323,302
Colorado,20210330,301
Colorado,20210406,301
Colorado,20210413,301
Colorado,20210420,295
Colorado,20210427,297
Colorado,20210504,271
Colorado,20210511,251
Colorado,20210518,213
Colorado,20210525,193
Colorado,20210601,173
Colorado,20210608,169
Colorado,20210615,169
Colorado,20210622,172
Colorado,20210629,171
Colorado,20210706,171
Colorado,20210713,171
Connecticut,20141230,0
Connecticut,20150106,0
Connecticut,20150113,0
Connecticut,20150120,0
Connecticut,20150127,0
Connecticut,20150203,0
Connecticut,20150210,0
Connecticut,20150217,0
Connecticut,20150224,0
Connecticut,20150303,0
Connecticut,20150310,0
Connecticut,20150317,0
Connecticut,20150324,0
Connecticut,20150331,0
Connecticut,20150407,0
Connecticut,20150414,0
Connecticut,20150421,0
Connecticut,20150428,0
Connecticut,20150505,95
Connecticut,20150512,100
Connecticut,20150519,200
Connecticut,20150526,200
Connecticut,20150602,144
Connecticut,20150609,144
Connecticut,20150616,144
Connecticut,20150623,138
Connecticut,20150630,123
Connecticut,20150707,114
Connecticut,20150714,86
Connecticut,20150721,86
Connecticut,20150728,86
Connecticut,20150804,84
Connecticut,20150811,117
Connecticut,20150818,117
Connecticut,20150825,115
Connecticut,20150901,115
Connecticut,20150908,138
Connecticut,20150915,137
Connecticut,20150922,164
Connecticut,20150929,188
Connecticut,20151006,183
Connecticut,20151013,183
Connecticut,20151020,183
Connecticut,20151027,192
Connecticut,20151103,192
Connecticut,20151110,192
Connecticut,20151117,192
Connecticut,20151124,192
Connecticut,20151201,192
Connecticut,20151208,192
Connecticut,20151215,192
Connecticut,20151222,192
Connecticut,20151229,192
Connecticut,20160105,192
Connecticut,20160112,192
Connecticut,20160119,192
Connecticut,20160126,128
Connecticut,20160202,128
Connecticut,20160209,128
Connecticut,20160216,128
Connecticut,20160223,108
Connecticut,20160301,30
Connecticut,20160308,30
Connecticut,20160315,30
Connecticut,20160322,30
Connecticut,20160329,30
Connecticut,20160405,30
Connecticut,20160412,30
Connecticut,20160419,57
Connecticut,20160426,57
Connecticut,20160503,57
Connecticut,20160510,56
Connecticut,20160517,56
Connecticut,20160524,56
Connecticut,20160531,56
Connecticut,20160607,61
Connecticut,20160614,99
Connecticut,20160621,119
Connecticut,20160628,140
Connecticut,20160705,143
Connecticut,20160712,143
Connecticut,20160719,171
Connecticut,20160726,198
Connecticut,20160802,209
Connecticut,20160809,209
Connecticut,20160816,204
Connecticut,20160823,204
Connecticut,20160830,204
Connecticut,20160906,204
Connecticut,20160913,269
Connecticut,20160920,269
Connecticut,20160927,269
Connecticut,20161004,286
Connecticut,20161011,286
Connecticut,20161018,289
Connecticut,20161025,288
